0.10101 0 0
0.10101 0.010101 -0.00533424
0.10101 0.020202 -0.0107542
0.10101 0.030303 -0.0163373
0.10101 0.040404 -0.0221444
0.10101 0.0505051 -0.0282137
0.10101 0.0606061 -0.0345555
0.10101 0.0707071 -0.0411495
0.10101 0.0808081 -0.0479436
0.10101 0.0909091 -0.0548556
0.10101 0.10101 -0.0617764
0.10101 0.111111 -0.0685744
0.10101 0.121212 -0.0751014
0.10101 0.131313 -0.0811994
0.10101 0.141414 -0.0867075
0.10101 0.151515 -0.0914681
0.10101 0.161616 -0.0953338
0.10101 0.171717 -0.0981732
0.10101 0.181818 -0.0998767
0.10101 0.191919 -0.100362
0.10101 0.20202 -0.0995773
0.10101 0.212121 -0.0975108
0.10101 0.222222 -0.0941914
0.10101 0.232323 -0.0896959
0.10101 0.242424 -0.084152
0.10101 0.252525 -0.0777393
0.10101 0.262626 -0.0706874
0.10101 0.272727 -0.0632682
0.10101 0.282828 -0.055782
0.10101 0.292929 -0.0485374
0.10101 0.30303 -0.0418238
0.10101 0.313131 -0.0358812
0.10101 0.323232 -0.0308684
0.10101 0.333333 -0.0268356
0.10101 0.343434 -0.0237059
0.10101 0.353535 -0.0212723
0.10101 0.363636 -0.0192107
0.10101 0.373737 -0.0171137
0.10101 0.383838 -0.0145399
0.10101 0.393939 -0.0110758
0.10101 0.40404 -0.00640095
0.10101 0.414141 -0.00034724
0.10101 0.424242 0.00705815
0.10101 0.434343 0.0155738
0.10101 0.444444 0.0247549
0.10101 0.454545 0.0339933
0.10101 0.464646 0.0425846
0.10101 0.474747 0.0498121
0.10101 0.484848 0.0550359
0.10101 0.494949 0.0577764
0.10101 0.505051 0.0577764
0.10101 0.515152 0.0550359
0.10101 0.525253 0.0498121
0.10101 0.535354 0.0425846
0.10101 0.545455 0.0339933
0.10101 0.555556 0.0247549
0.10101 0.565657 0.0155738
0.10101 0.575758 0.00705815
0.10101 0.585859 -0.00034724
0.10101 0.59596 -0.00640095
0.10101 0.606061 -0.0110758
0.10101 0.616162 -0.0145399
0.10101 0.626263 -0.0171137
0.10101 0.636364 -0.0192107
0.10101 0.646465 -0.0212723
0.10101 0.656566 -0.0237059
0.10101 0.666667 -0.0268356
0.10101 0.676768 -0.0308684
0.10101 0.686869 -0.0358812
0.10101 0.69697 -0.0418238
0.10101 0.707071 -0.0485374
0.10101 0.717172 -0.055782
0.10101 0.727273 -0.0632682
0.10101 0.737374 -0.0706874
0.10101 0.747475 -0.0777393
0.10101 0.757576 -0.084152
0.10101 0.767677 -0.0896959
0.10101 0.777778 -0.0941914
0.10101 0.787879 -0.0975108
0.10101 0.79798 -0.0995773
0.10101 0.808081 -0.100362
0.10101 0.818182 -0.0998767
0.10101 0.828283 -0.0981732
0.10101 0.838384 -0.0953338
0.10101 0.848485 -0.0914681
0.10101 0.858586 -0.0867075
0.10101 0.868687 -0.0811994
0.10101 0.878788 -0.0751014
0.10101 0.888889 -0.0685744
0.10101 0.89899 -0.0617764
0.10101 0.909091 -0.0548556
0.10101 0.919192 -0.0479436
0.10101 0.929293 -0.0411495
0.10101 0.939394 -0.0345555
0.10101 0.949495 -0.0282137
0.10101 0.959596 -0.0221444
0.10101 0.969697 -0.0163373
0.10101 0.979798 -0.0107542
0.10101 0.989899 -0.00533424
0.10101 1 0

0.111111 0 0
0.111111 0.010101 -0.00697711
0.111111 0.020202 -0.0139605
0.111111 0.030303 -0.0209531
0.111111 0.040404 -0.0279516
0.111111 0.0505051 -0.0349438
0.111111 0.0606061 -0.0419067
0.111111 0.0707071 -0.048805
0.111111 0.0808081 -0.055591
0.111111 0.0909091 -0.0622047
0.111111 0.10101 -0.0685744
0.111111 0.111111 -0.0746188
0.111111 0.121212 -0.0802488
0.111111 0.131313 -0.0853696
0.111111 0.141414 -0.0898835
0.111111 0.151515 -0.0936927
0.111111 0.161616 -0.096702
0.111111 0.171717 -0.0988227
0.111111 0.181818 -0.0999762
0.111111 0.191919 -0.100099
0.111111 0.20202 -0.0991465
0.111111 0.212121 -0.0971029
0.111111 0.222222 -0.0939842
0.111111 0.232323 -0.0898474
0.111111 0.242424 -0.0847955
0.111111 0.252525 -0.0789815
0.111111 0.262626 -0.0726073
0.111111 0.272727 -0.0659181
0.111111 0.282828 -0.0591888
0.111111 0.292929 -0.0527035
0.111111 0.30303 -0.0467281
0.111111 0.313131 -0.041479
0.111111 0.323232 -0.03709
0.111111 0.333333 -0.033585
0.111111 0.343434 -0.0308598
0.111111 0.353535 -0.0286789
0.111111 0.363636 -0.0266919
0.111111 0.373737 -0.0244684
0.111111 0.383838 -0.0215518
0.111111 0.393939 -0.0175236
0.111111 0.40404 -0.0120716
0.111111 0.414141 -0.00505145
0.111111 0.424242 0.00346998
0.111111 0.434343 0.0131967
0.111111 0.444444 0.023617
0.111111 0.454545 0.0340486
0.111111 0.464646 0.0437107
0.111111 0.474747 0.0518145
0.111111 0.484848 0.0576598
0.111111 0.494949 0.0607226
0.111111 0.505051 0.0607226
0.111111 0.515152 0.0576598
0.111111 0.525253 0.0518145
0.111111 0.535354 0.0437107
0.111111 0.545455 0.0340486
0.111111 0.555556 0.023617
0.111111 0.565657 0.0131967
0.111111 0.575758 0.00346998
0.111111 0.585859 -0.00505145
0.111111 0.59596 -0.0120716
0.111111 0.606061 -0.0175236
0.111111 0.616162 -0.0215518
0.111111 0.626263 -0.0244684
0.111111 0.636364 -0.0266919
0.111111 0.646465 -0.0286789
0.111111 0.656566 -0.0308598
0.111111 0.666667 -0.033585
0.111111 0.676768 -0.03709
0.111111 0.686869 -0.041479
0.111111 0.69697 -0.0467281
0.111111 0.707071 -0.0527035
0.111111 0.717172 -0.0591888
0.111111 0.727273 -0.0659181
0.111111 0.737374 -0.0726073
0.111111 0.747475 -0.0789815
0.111111 0.757576 -0.0847955
0.111111 0.767677 -0.0898474
0.111111 0.777778 -0.0939842
0.111111 0.787879 -0.0971029
0.111111 0.79798 -0.0991465
0.111111 0.808081 -0.100099
0.111111 0.818182 -0.0999762
0.111111 0.828283 -0.0988227
0.111111 0.838384 -0.096702
0.111111 0.848485 -0.0936927
0.111111 0.858586 -0.0898835
0.111111 0.868687 -0.0853696
0.111111 0.878788 -0.0802488
0.111111 0.888889 -0.0746188
0.111111 0.89899 -0.0685744
0.111111 0.909091 -0.0622047
0.111111 0.919192 -0.055591
0.111111 0.929293 -0.048805
0.111111 0.939394 -0.0419067
0.111111 0.949495 -0.0349438
0.111111 0.959596 -0.0279516
0.111111 0.969697 -0.0209531
0.111111 0.979798 -0.0139605
0.111111 0.989899 -0.00697711
0.111111 1 0

0.121212 0 0
0.121212 0.010101 -0.00867214
0.121212 0.020202 -0.0172644
0.121212 0.030303 -0.0256992
0.121212 0.040404 -0.0339036
0.121212 0.0505051 -0.0418111
0.121212 0.0606061 -0.0493626
0.121212 0.0707071 -0.0565071
0.121212 0.0808081 -0.0632016
0.121212 0.0909091 -0.0694099
0.121212 0.10101 -0.0751014
0.121212 0.111111 -0.0802488
0.121212 0.121212 -0.0848265
0.121212 0.131313 -0.088808
0.121212 0.141414 -0.0921639
0.121212 0.151515 -0.0948611
0.121212 0.161616 -0.0968616
0.121212 0.171717 -0.098124
0.121212 0.181818 -0.0986052
0.121212 0.191919 -0.0982644
0.121212 0.20202 -0.0970692
0.121212 0.212121 -0.0950021
0.121212 0.222222 -0.09207
0.121212 0.232323 -0.0883123
0.121212 0.242424 -0.0838091
0.121212 0.252525 -0.078687
0.121212 0.262626 -0.0731195
0.121212 0.272727 -0.0673224
0.121212 0.282828 -0.0615408
0.121212 0.292929 -0.0560286
0.121212 0.30303 -0.0510212
0.121212 0.313131 -0.0467027
0.121212 0.323232 -0.0431741
0.121212 0.333333 -0.0404249
0.121212 0.343434 -0.0383164
0.121212 0.353535 -0.0365798
0.121212 0.363636 -0.0348351
0.121212 0.373737 -0.0326286
0.121212 0.383838 -0.0294895
0.121212 0.393939 -0.0249973
0.121212 0.40404 -0.0188523
0.121212 0.414141 -0.010938
0.121212 0.424242 -0.00136464
0.121212 0.434343 0.00951443
0.121212 0.444444 0.0211195
0.121212 0.454545 0.0326941
0.121212 0.464646 0.0433825
0.121212 0.474747 0.0523265
0.121212 0.484848 0.0587673
0.121212 0.494949 0.0621388
0.121212 0.505051 0.0621388
0.121212 0.515152 0.0587673
0.121212 0.525253 0.0523265
0.121212 0.535354 0.0433825
0.121212 0.545455 0.0326941
0.121212 0.555556 0.0211195
0.121212 0.565657 0.00951443
0.121212 0.575758 -0.00136464
0.121212 0.585859 -0.010938
0.121212 0.59596 -0.0188523
0.121212 0.606061 -0.0249973
0.121212 0.616162 -0.0294895
0.121212 0.626263 -0.0326286
0.121212 0.636364 -0.0348351
0.121212 0.646465 -0.0365798
0.121212 0.656566 -0.0383164
0.121212 0.666667 -0.0404249
0.121212 0.676768 -0.0431741
0.121212 0.686869 -0.0467027
0.121212 0.69697 -0.0510212
0.121212 0.707071 -0.0560286
0.121212 0.717172 -0.0615408
0.121212 0.727273 -0.0673224
0.121212 0.737374 -0.0731195
0.121212 0.747475 -0.078687
0.121212 0.757576 -0.0838091
0.121212 0.767677 -0.0883123
0.121212 0.777778 -0.09207
0.121212 0.787879 -0.0950021
0.121212 0.79798 -0.0970692
0.121212 0.808081 -0.0982644
0.121212 0.818182 -0.0986052
0.121212 0.828283 -0.098124
0.121212 0.838384 -0.0968616
0.121212 0.848485 -0.0948611
0.121212 0.858586 -0.0921639
0.121212 0.868687 -0.088808
0.121212 0.878788 -0.0848265
0.121212 0.888889 -0.0802488
0.121212 0.89899 -0.0751014
0.121212 0.909091 -0.0694099
0.121212 0.919192 -0.0632016
0.121212 0.929293 -0.0565071
0.121212 0.939394 -0.0493626
0.121212 0.949495 -0.0418111
0.121212 0.959596 -0.0339036
0.121212 0.969697 -0.0256992
0.121212 0.979798 -0.0172644
0.121212 0.989899 -0.00867214
0.121212 1 0

0.131313 0 0
0.131313 0.010101 -0.0103457
0.131313 0.020202 -0.0205236
0.131313 0.030303 -0.0303743
0.131313 0.040404 -0.0397536
0.131313 0.0505051 -0.0485397
0.131313 0.0606061 -0.0566365
0.131313 0.0707071 -0.0639769
0.131313 0.0808081 -0.0705219
0.131313 0.0909091 -0.0762593
0.131313 0.10101 -0.0811994
0.131313 0.111111 -0.0853696
0.131313 0.121212 -0.088808
0.131313 0.131313 -0.0915568
0.131313 0.141414 -0.0936562
0.131313 0.151515 -0.0951388
0.131313 0.161616 -0.0960255
0.131313 0.171717 -0.0963246
0.131313 0.181818 -0.0960312
0.131313 0.191919 -0.0951315
0.131313 0.20202 -0.0936077
0.131313 0.212121 -0.091447
